"zip","year","pm25_ensemble","mean_bmi","smoke_rate","hispanic","pct_blk","medhouseholdincome","medianhousevalue","poverty","education","pct_owner_occ","summer_tmmx","winter_tmmx","summer_rmax","winter_rmax","pm25","ozone","br","ca","cu","ec","fe","k","nh4","ni","no3","oc","pb","si","so4","v","z","death_rate","female_percentage","dual_percentage","mean_age","percentage_race_labelAsian","percentage_race_labelBlack","percentage_race_labelOther","percentage_race_labelWhite","percentage_race_labelHispanic","percentage_race_labelNorth_American_Native","anemia_rate","ami_rate","alzh_rate","alzhdmta_rate","atrialfb_rate","cataract_rate","chrnkidn_rate","copd_rate","chf_rate","diabetes_rate","stroke_rate","breastCancer_rate","colorectalCancer_rate","prostateCancer_rate","lungCancer_rate","endometrialCancer_rate","hyperp_rate","glaucoma_rate","hipfrac_rate","ischmcht_rate","depressn_rate","osteoprs_rate","ra_oa_rate","asthma_rate","hyperl_rate","hypert_rate","hypoth_rate"
44045,2004,7.10551340206376,26.8242008042094,0.579151728640438,0.0246045694200351,0.00135398697902915,33575.0884054294,82373.6129581757,-0.100534203142367,0.0744524271182214,0.992257578199804,303.870077746445,279.989204319513,91.2179688204517,81.4564197535197,11.6397588237848,30.8985709207471,2.99951122483896,13.9365277878221,0.806577738053846,0.376072543320829,34.1401519394915,46.8153719659996,0.962490459671081,0.72115206815745,2.36962280101943,1.22962698922339,1.09713064100161,66.4993473053218,1.69191321656463,0.382086254653893,6.82988413113784,5.71063940248064,60.3166170664592,4.73630353837892,72.56074765518,0,0.636109596023723,0,98.8634085497299,7.54831963774685,0,58.8754174537399,0,0,26.6666666666667,0,0,0,0.343023584528901,0,0,-0.304970285825453,0,0,0,-0.282049263591671,0,0,0,0,0,0,0,0,0.0448846157067516,0,-0.0481980673559221,0
84649,2004,10.4397077657535,27.3011159848249,0.949909697929932,0.0400448218919556,0.256439835653224,32750.1209632365,391800.189088965,-0.464820294983065,0.381600607632979,0.863651861329649,305.967541843855,271.616792583894,81.2506574276212,90.8644969503535,6.39838561086068,38.7889469342052,2.56766237946954,37.2219494454457,0.813063443152744,0.926508494955231,74.8599128848945,74.0668633585343,-0.0895884000443533,0.300395878603167,1.30136805163047,0.987826383707784,3.66436139225398,52.5703852254949,3.55463549117636,0.625840859227247,8.86922349676916,5.0027020762772,48.1959820481765,5.19644604248081,75.1832750352952,0.176991150442478,0.0028238467587458,0,90.8523480543904,0.254043170548338,0.197663971248877,49.7043789806166,0,0,0,0,0,0,0.409609798246041,0,0,0.485250694427275,0,0,0,-0.28186577450424,0,0,0,0,0,0,0,0,-0.31934361354396,0,0.140635838032558,0
62650,2004,8.83028602347791,26.9502586663814,0.133397932830339,0.0187433577018454,0.0821357397781233,54483.9900012773,63900.0938051208,-0.12822305137018,0.0189838318823952,0.703136866508512,303.921304969758,286.954344439538,98.5326130092401,87.4732721156163,10.0030148613355,40.2361391017293,2.36437633064014,35.5251430250154,8.15698856828839,0.287704234766552,32.1278218552601,48.2249622372066,0.946659042032589,0.73979228896402,1.94072758771279,2.85861460117321,1.24777859514824,48.8477539613341,2.08465558247342,0.310758721165924,7.60990636716704,5.21767453102174,59.1136164490826,14.8579021175437,74.0722909983503,2.63350402340892,99.8128048365408,0,100.209466034419,0.47767065777329,0,41.827148547567,0,0,0,0,0,0,-0.260637174296223,0,0,0.53147632212257,0,0,0,-0.362154863242542,0,0,0,0,0,0,0,0,0.186671412911262,0,0.0369615803107849,0
48107,2004,7.38570987380662,29.4153763126935,0.472981384423132,0.00443184139547606,0.00241351568785197,48635.9287505726,51400.0730817738,0.10687725348564,0.106601186665917,0.604484913029694,305.400573989263,284.213942204231,84.7032277887462,85.3478270727923,5.45506365628425,37.2311725157867,1.81316797599257,33.9035967250798,0.743725855285504,0.139051373525955,84.0392218489626,45.1782823247648,0.133403050401599,0.226910686444931,1.46823288576971,1.22131709120881,2.51579939915347,92.9991117108925,4.44759593422311,0.043970628924468,15.7978131928203,0.339956387910799,54.6038113421469,8.2517930450497,75.0030674015619,0,0.0991320841668027,0.958772770853308,96.2879573112405,0.77805214058776,0,43.1651174462032,0,0,0,0,0,0,-0.367313451856361,0,0,-0.432583602929427,0,0,0,0.599983335531908,0,0,0,0,0,0,0,0,0.0741154512046339,0,-0.130560663518244,0
25570,2004,12.53781105091,28.1984730189271,0.411103364829283,0.00585188231721446,0,40881.6228021538,331633.183699493,0.441271592405779,0.254087737278528,1.08992480963447,304.278454434952,273.441501328321,94.5550333369325,89.1764440011749,9.0214381797547,37.2760596976097,3.63581018476951,61.9830349597082,0.63915073074757,-0.130056355528371,21.8570451021872,50.3303581329705,1.0219116773779,0.794177810985689,1.48736188860139,1.32339178229094,1.37158012144447,87.6016253197432,4.51781641774502,1.13365136381003,11.01460632206,4.4137980346157,47.4039629336485,6.35293729144652,73.5697167485138,0.209424083769634,0.0386693928732631,0.642201834862385,95.8386759902167,0.533456235601689,0,88.4978702875607,0,0,0,0,0,0,-0.463640182647752,0,0,0.0167969086377656,0,0,0,0.0139713793138628,0,0,0,0,0,0,0,0,0.215102152364612,0,0.0936401412524603,0
44134,2004,8.18599041676305,28.0159431429115,0.610063636513376,0.00295527404183022,0.0402318707052094,40243.0232292395,50300.1879138013,0.161384352027659,0.815815406135419,0.91212984881576,300.780935970275,281.739640840529,92.6716050468494,88.965413143097,21.7150211563133,39.5538121839469,3.08205670184109,37.0244171147351,0.764576471551997,0.31401631678393,87.3416204352455,66.8025410057444,0.544631251523018,0.0211959625595773,0.537893044439157,1.23236440379275,1.81004699719705,57.4203707239302,4.1057006161304,1.3268666275112,5.42756147707368,4.62052532121802,59.2162271790365,39.1873288054069,73.9422969901953,0,1.49367044938671,0,100.298946323084,0.165325211933133,0,28.6108835178307,0,0,0,0,0,0,0.100097612994041,0,0,-0.0185377320150684,0,0,0,0.0514337045968731,0,0,0,0,0,0,0,0,3.79427738436554,0,-0.0411896893074815,0
64086,2004,9.92427350714028,27.071685863362,1.31465634524181,0.445581560014325,0.0147090965927868,89817.1097651882,219400.57476834,0.246120317976267,-0.169759893758065,1.03435039361423,300.046159714905,275.812977431015,86.9693099122408,90.4180905873275,6.74912576491628,37.4242822967892,3.54692167897428,34.879000792833,1.8848921208868,0.290453222798666,20.3659288562118,64.5677314010362,1.99937967031782,0.0606568784363312,1.64934159453795,1.42916914197505,1.44347017848726,128.085463427454,4.31121169660088,0.155081933713326,5.90794532577025,4.03030201205652,52.1314799937837,10.4550267863446,72.3572313997657,0.873362445414847,-0.0328084370423038,0.442477876106195,89.5418118929941,-0.404209125514765,0.783289817232376,86.5851230828361,0,0,0,0,0,0,-0.587110803094555,0,0,0.368827720964602,0,0,0,0.60134251655169,0,0,0,0,0,0,0,0,-0.252394796400652,0,-0.0449727138882912,0
65066,2004,9.08958321509249,28.6884129363389,1.01036327167801,0.00950435328883151,0.0343887391332551,28332.8589047602,140333.280124623,0.30919786607289,0.676692671718936,0.363852758896336,296.700763205367,269.353403941164,98.857352698466,78.5791078533276,11.6534646034338,41.7723504079628,3.42330021361705,47.5925720822758,0.742903586786566,0.341087651630071,31.2390209508439,47.8199982511769,0.893792828844632,0.0570290701723383,0.640949418197579,0.691832869635523,0.528724282152281,54.4935558828533,4.52742238877665,0.545379844806239,6.51390626184683,3.69595582879414,61.3889930798732,4.28846122688728,74.2215777674664,0,-0.469630044732777,0,83.1102561542949,0.0774437404025191,0,50.481665004488,0,0,0,0,0,0,-0.18325544102262,0,0,0.089936934738355,0,0,0,-0.206038090397233,0,0,0,0,0,0,0,0,0.203915151066605,0,-0.37177528973649,0
29429,2004,2.45952621803597,31.3361788610729,0.929928684375348,0.292848877639154,0,25248.0046386607,92088.1937556084,-0.114185168037967,0.465868950528885,0.179813509653915,301.912179061914,274.726433173808,91.7052782009135,77.4241345316401,7.83250015801093,40.3681074131615,3.82520710817765,44.9775091883967,7.57035243122186,0.197983144530324,40.217729046194,83.601365636929,0.241673234052554,0.597820531965899,1.61837380911096,1.32301578107021,2.49325457658463,61.8330445524698,0.953817658446132,0.611646458261848,2.86103715253997,5.4619657161186,57.7642968667045,6.92014469827135,75.8258823430113,0.370919881305638,2.40329902062303,0,98.9809991321081,4.52823730424711,0,56.815120554333,0,0,0,0,0,0,-0.178005687807122,0,0,0.00183161572548843,0,0,0,-0.197554484946884,0,0,0,0,0,0,0,0,-0.209003518094846,0,0.166411213190913,0
76373,2004,7.7296565026804,28.191971425177,0.921095639390544,0.0146111366774045,0.00155187703221992,83784.1576921769,66685.535555853,-0.150613084322003,0.191685564445087,0.990368365158781,305.064586332989,275.090404232633,90.2466421415779,84.133734540149,4.95881614729064,36.6984424958225,1.97437759246631,27.3577925990015,1.2506285169535,0.461192959247626,48.5069348281827,64.0557899879738,2.36531761245694,0.0297149761574868,0.0505554213106944,0.750641946202569,4.97019015131077,36.3812721860287,3.5930690816133,0.324588864301977,6.19499852955238,4.20828739339161,40.9379706807656,0.0173278292953953,74.4414379339179,0.979462875197472,17.3198417340052,0.833333333333333,94.5373374152968,7.1985989895492,2.85714285714286,84.3098483939748,0,0,0,0,0,0,0.198206298048585,0,0,0.16361282626095,0,0,0,-0.1216285270346,0,0,0,0,0,0,0,0,0.103344228469829,0,0.125344249170588,0
46995,2004,12.0606723736507,27.9215354500114,0.551521252417316,0.013243661551777,0.0270974343528797,92753.7807428199,91800.2592221099,-0.180225942346253,-0.0610569996575762,0.274021060331757,303.321185145406,272.529206740244,58.6167001112662,96.4668827477153,3.69495212884489,39.7156504334756,2.85401732168312,29.4683636873318,1.32593006911769,0.360698130590628,53.454192980248,38.416919871219,0.519853284195082,0.606986043334887,2.3431343936117,1.51083868191354,0.508986969360099,173.008961727116,3.27123601531166,2.62764889233287,6.02814555731815,0.109396963654531,56.4063077583235,24.0849344918246,73.0179017305027,0,16.6979864459998,0.295333727111636,97.5804107674587,0.37718190021096,0.0437828371278459,67.8672340578264,0,0,0,0,0,0,-0.447568789196307,0,0,-0.634682561437451,0,0,0,0.00829716065677507,0,0,0,0,0,0,0,0,-0.171578002106234,0,0.27144386311348,0
48173,2004,7.90838850039824,26.6162553317076,0.216122344958438,0.0077502130271175,0.0251141552511416,53065.8488390321,204800.353882717,-0.525191349564168,0.677842720688869,0.929262599729536,297.886642513614,273.627266472116,98.137344309176,92.7265913343061,4.48178887329384,39.153754754656,2.97508121255186,39.2905412179888,3.27279765297119,0.525001608614063,96.2620024466975,52.9072061770608,0.758472144131484,0.24481577928867,1.42823463236543,3.04411733297984,2.11417457901493,60.4124555640431,2.59268482179595,0.32700985975738,8.3242909254082,9.61726356608301,56.2866957376456,6.72875649496499,75.1920099096467,0,-0.351277481827328,0,92.4757132870322,0.133192066506579,0.0417972831765935,45.6215363708727,0,0,0,0,0,0,-0.0453171837264093,0,0,0.0835847384882508,0,0,0,0.57629227397593,0,0,0,0,0,0,0,0,0.540595603118846,0,-0.0992346445288852,0
12201,2004,12.8311289622179,28.3016316393845,-0.226616477175159,0,0.247374764114806,50972.1252150232,115099.729277993,-0.351778276325875,0.681944256022187,0.561101555126202,302.161381747396,279.3836956606,93.3474157552218,76.412783428128,3.74265780193481,38.0782364279242,2.07900024069127,39.4802927829378,1.25909079112385,-0.15495127360824,16.4958982138401,64.0789895570025,1.1848018596317,1.15713395045759,2.17727129634963,1.63162430787917,2.06953477467752,147.370127835366,1.29446826018674,0.5145419270739,15.9229283917073,6.16384990914184,53.2172718266658,6.14530788888852,74.9197200090092,0,26.7605003341187,2.83018867924528,98.7559325033804,-0.186172164674835,0,70.2705216941947,0,0,0,0,0,0,0.490533110374328,0,0,-0.279651998379824,0,0,0,0.192951851494421,0,0,0,0,0,0,0,0,-0.268317650256371,0,-0.00352519760512859,0
12107,2004,6.11124103245742,26.8398180939162,-0.0357012603780921,0.00734154852428693,0.0062111801242236,38946.5251700696,104313.706375504,0.511258595718604,0.13457526074311,1.066577784678,304.057965855749,273.630182059674,88.0018464513137,80.6708968740726,8.01298547967177,37.5554190892819,1.77198751577356,86.1712198700651,1.43748362944338,0.775697318367236,20.0266863387886,75.1305065834097,0.97110708960086,0.43959378963851,0.650515574862201,2.01057200341477,0.740530916068676,102.207550174924,1.66316797650528,1.65690537060748,7.13281663830015,3.76881263839894,63.4711891394385,16.7789295377817,76.3137528009598,0.807017543859649,-0.560744787452979,0,97.9504807176753,0.143118661433422,0.158856235107228,57.6121523770909,0,0,0,0,0,0,-0.40798000763869,0,0,0.805984866327403,0,0,0,-0.0706455418373955,0,0,0,0,0,0,0,11.1111111111111,-0.0313974337563949,0,0.195781395372523,0
61951,2004,10.1035052637335,27.2826927288028,0.285245247204725,0.0333564975677554,0.108669596484219,45130.4112992598,128299.584973128,-0.362291129114292,0.604520302019574,0.863176928269789,298.712360958705,281.800652070647,89.6113393131729,89.8238407989921,10.5238296935531,34.4529575209207,3.37958138403464,15.9338099533223,0.841194078231507,0.307634767601139,45.2921475611122,36.9481406862154,0.956336374006214,1.01756234175204,0.346482232205129,0.907288480822145,4.86786184245857,108.717441398462,4.28778872117306,0.732452170574439,6.91889979647769,3.4754067329914,47.6230072278294,8.8576837984453,73.9964474086535,0,-0.533015187697351,0.394088669950739,98.3243336588905,0.148889718999453,0,27.8043035185933,0,2.4390243902439,0,0,0,0,-0.0341455017971633,0,0,-0.553832426648508,0,0,0,-0.0715384535242843,0,0,0,0,0,0,0,0,0.415971830437363,0,0.0307301986187328,0
40845,2004,11.262171001129,29.1355222716816,0.750022820914994,0,0.234080301007399,28155.5661448038,60800.515716501,0.112321429506474,0.572196537989461,0.455028644518801,304.694121223438,273.261228021291,92.0359925872928,92.0308889054899,9.69334003147821,34.1415560731946,3.49006236462636,11.1451162973235,1.23984770896915,0.535208642542764,62.692287716368,47.9903304327337,0.594671997738479,1.95542118618268,2.26294404389493,1.42872260912678,1.78654619122126,65.3307315517098,2.0330552648905,3.00535930987301,9.69686889503957,9.34110892951962,66.5641665293456,3.81002996473498,74.4415462358363,0,3.35007656036057,0,92.4146165697055,0.000197856094921012,0,52.1209743331418,0,0,0,0,0,0,0.187608669425011,0,0,-0.420143577190176,0,0,0,0.232223135898515,0,0,0,0,0,0,0,0,0.428343978031135,0,0.220965836879022,0
46835,2004,3.28822467744575,28.5747613583875,0.695536381635179,0.00899621212121212,0,37316.2399753166,140400.047006475,0.196791662929879,0.676857642348227,0.313890149268337,299.928092274456,273.943241456968,88.5439418380499,81.1394891052339,13.4919976425869,44.6297113276989,3.51725098909693,38.0091017265992,0.577795853512407,1.19742366078898,94.3966790046297,34.4281638115652,-0.303091935100644,0.513524590891689,0.591584484600214,2.5900936409789,1.51373453682788,93.733254222206,1.85612239507426,0.625326611010319,6.26001284227562,5.1209561113978,54.4148249957796,7.90917032130388,75.2728990004724,1.28205128205128,2.34842072789373,5.26315789473684,93.3226101710086,-0.0226595024121491,0,72.6984273140814,0,0,0,0,0,0,0.137619940621963,0,0,0.456561234539714,0,0,0,0.259838309288594,0,0,0,0,0,0,0,0,0.226278968127673,0,0.189277652717212,0
91614,2004,11.1356923418376,30.1128254436155,0.514492798264142,0.0353730136109687,0.318141792487275,80185.4591410808,182360.053007875,0.248969810870487,0.159680583891419,1.01491512948782,301.445923410501,279.595065362639,95.4668797450053,77.7341451267884,4.18489837812212,39.1634841321353,3.0776169740255,121.111393312488,2.79279123193486,0.395696144700852,56.3996328678749,57.5267478864385,1.90585438490288,0.449831808454302,0.769093707027887,2.02979092767801,1.72486513746386,38.0528846766821,3.20827054972159,1.27599098142576,7.20095107129283,4.82211799844224,58.6579216349206,6.04345465651092,75.3048475458592,0.230414746543779,0.374765855892437,0.603318250377074,42.8960143043252,0.860175252356191,0.12853470437018,20.4381218850693,0,0,0,0,0,0,-0.226849421381477,0,0,0.33179893117593,0,0,0,-0.371877376197729,0,0,0,0,0,0,0,0,-0.0467313692602101,0,0.0325716404281438,0
23322,2004,9.59671961891491,26.737215186941,0.369446880609682,0.0422261421438269,0.0136835675015272,37287.5366070755,29802.6269945142,0.719134304720796,0.780802015159395,0.962806548474939,302.368312778444,278.281003404634,89.8230765207526,86.2352420857971,10.5283822721632,34.6772717291709,2.44733965446191,32.7559879153458,1.34209386837406,0.655594158039508,25.0060184346651,64.3114981208838,0.341413069325216,0.193539137904645,0.487785812647345,0.768357972239191,1.92228522398168,121.02139414674,4.38227165978686,0.479895103177745,3.0406423060286,-0.00866715730868301,51.3751748087312,0.035730085506895,74.6225671830016,0,33.2714801191709,0.345423143350604,91.1642927992277,0.522322020517603,0,39.3209527151363,0,0,0,0,0,0,0.427074025200676,0,0,-0.127185667074976,0,0,0,-0.677714887708914,0,18.1818181818182,0,0,0,0,0,0,-0.212525393549644,0,0.164245657744395,NA
25853,2004,10.3782733272315,27.6828868248673,0.989862836988012,0.017092071681339,0.11248097412481,34881.0400601532,355600.256998766,0.0941264090060078,-0.0882711188563403,0.399705700960261,305.709548280663,290.359465858928,92.3535023716203,73.276600730598,9.45817785030005,44.3057831474477,3.33281073142383,19.8972079304633,0.883133637006045,0.349524243849885,54.3852588472324,46.8426963539909,1.21223475792054,0.0692527214205367,1.15116036186195,2.01964528823479,1.20919396034118,121.678862173484,0.987624594415656,0.477596130818413,5.25032465274912,4.55171550404891,57.2244697983342,0.242761465176448,73.8874094167707,0.910643141718839,-0.0275288259999353,0.738007380073801,98.1929962922882,10.895974375134,0.0263296471827278,29.7722126912774,0,0,0,0,0,0,-0.269572256306931,0,0,-0.516600152472771,0,0,0,0.086896903050622,0,0,0,0,0,0,0,0,-0.259790520805048,0,-0.651879035771576,0
54603,2004,4.2831989113465,28.8240472675702,0.0972150006964734,0,0.00170293282876064,42754.2575122762,232100.138540585,0.36827492165812,0.520358565921649,0.676317034941942,296.277752798742,272.550595854236,93.6407493587321,95.203019621987,6.02084211079553,43.2777078205677,2.19569956391089,79.4660220022094,0.575034452475866,1.13720640020426,31.2250202426007,63.1341700242163,0.934313127253748,0.31095052217343,0.413237108683365,1.33072329311865,1.02252548179656,117.361786867499,3.4482925027032,3.15731924755818,4.90822723100023,3.92053946302058,100.748175533887,13.4259899561413,75.2531862249266,0.0652315720808871,-0.670007052006284,0,98.512605582859,1.54007204302581,0,50.8935763163545,0,0,0,0,0,0,-0.1803123045133,0,0,0.0463804697152089,0,0,0,0.200557734537651,0,0,0,0,0,0,0,0,0.68651602515904,0,0.0594968571608208,0
50006,2004,5.72113674444048,27.1147674999368,0.094142252032996,0.0115281405988936,0,71540.2114820986,92285.337291651,0.109069906208908,0.325153943506619,0.509570719063703,303.164452256846,283.975049258565,96.2646744457169,86.1352990371808,11.5863267033588,34.6169251843878,2.9575961975128,24.0257590149816,2.54474866309089,0.110378602055026,30.3622668477329,64.4573239138,0.466222690592724,0.485991665559565,1.2839805312161,1.16322417874095,6.84028411247769,51.0925073576408,0.527082849407325,0.302879618744774,9.04718873412497,4.039028499719,51.8180191707362,4.68499165673518,74.8920015283868,0,8.80734720077072,0,96.7427811250198,0.0711274676787862,0.0813008130081301,72.6763327898876,0,0,0,0,0,0,-0.111872135889759,0,0,-0.137239089322135,0,0,0,-0.173897827660747,0,0,0,0,0,0,0,0,0.078216504261562,0,-0.10677907611578,0
68820,2004,5.94125356530713,30.8151154859904,0.124807402154107,0.00579839429081177,0.0618860510805501,39635.4131224678,82711.1615263579,0.561580701383612,0.894246608234357,1.09310561629971,300.354573638622,270.635180165903,95.3922970885499,90.8126422414375,11.3501783132935,45.8894269732597,1.38606404482243,14.8773218546237,1.49091515947731,-0.523886436926728,104.20112345467,43.0279051790996,0.738141711078306,0.0533792958300519,1.12887727275552,0.640405743301926,1.33834797126284,55.5433576898212,0.581192973811999,0.26622090333171,8.21166674660378,2.29954657388614,52.1523682165727,31.4237775317043,75.4834926360421,0,0.0712462786790074,0,99.0125809092969,-0.196439330026595,0,76.0937949629022,0,0,0,0,0,0,-0.636976873990054,0,0,-0.345326442086395,0,0,0,0.13925808946126,0,0,0,0,0,0,0,0,0.495130703389576,0,-0.867606433774044,0
81524,2004,12.1674622038274,27.4909946127774,-0.156049560337671,0.020671834625323,0.00178341597306763,31236.5422751892,486900.321934576,-0.0806448136228509,0.463798222098351,0.364923080260792,295.982439282467,294.238189728112,74.5249634750056,83.106494090025,7.84737064698171,46.2574211418527,3.16761961309376,29.181971890522,3.58987351589909,1.07241950623214,30.4510303969877,42.3148212304029,0.998822147105112,0.24203389529226,1.85508445416722,1.93060308549014,1.35012119211287,140.866322554501,1.30068229143176,0.815044452364614,5.04272125313656,7.9826426914251,50.0634111022304,6.28640364525817,74.0367082868423,0,36.6687600643439,0.145348837209302,99.3833172653036,0.915201050529024,1.75438596491228,57.7384952706758,0,0,0,0,0,0,0.399421221829379,0,0,-0.29806750317366,0,0,0,-0.148909762226746,0,0,0,0,0,0,0,0,0.422637000161155,50,-0.302504383113235,0
33111,2004,8.70708674086025,27.1773095752049,0.183320673714364,0.112173358827279,0.00553352698384174,42990.8022725968,107099.882769511,0.11920690242991,0.40294263421747,1.13707495222943,299.360087413268,289.175160101535,89.6005095180209,84.6338666668945,11.7109871138439,41.5987778001677,4.07472967118416,25.3291756141972,1.24493488641497,1.19955310236833,120.281718775986,49.1221195393232,0.283843518638253,0.171323245850993,1.28962329453699,3.25760525923726,0.876708561209431,155.334564199329,2.72152611514933,1.1507997642237,10.6686841836623,0.19270105953824,21.5518700676077,35.9067198618991,73.2043081396257,0,2.21487129042324,0,99.0350781948039,-0.58514721480988,0,55.7343407125237,0,0,0,0,0,0,-0.239591319801684,0,0,-0.327941061143665,0,0,0,0.143697672633279,0,0,0,28.5714285714286,0,0,0,0,-0.331972276959195,0,-0.528144040092254,0
68360,2004,10.2035724077586,27.3425934058853,0.68939201993845,0.055094163060007,0.476771906640615,57122.6297388425,105342.742788033,-0.498194729612759,0.159773556796822,1.47371835362836,303.657569378487,272.800074922816,84.305535187828,89.8040673343338,14.6671728275011,37.950342484226,3.30022066384415,49.1903959685115,1.07791110128058,0.337902078301463,72.36186543205,57.1429954345026,0.690955953848157,0.532769673426745,0.358336402786029,2.55148864498957,1.50068866600117,260.901930155121,2.75414802696584,0.708405404564836,6.26796407690148,4.90648037012834,50.144305037826,10.6510446966059,73.4160120674383,13.771186440678,0.186876733928572,0,99.1091140484382,0.33111495504928,0,55.8638329192558,0,0,0,0,0,0,0.0353428554608416,0,0,-0.0928681221532297,0,0,0,-0.315824592124667,0,0,0,0,0,0,0,0,0.17966995911575,0,0.45295051914329,0
91351,2004,13.8724085129492,28.4544271435659,0.173966399431094,0.0657276995305164,0.039260416322894,87247.7048151101,62300.1979832133,0.237747936848741,0.808556224507217,0.580641187588555,299.714077546693,278.784791234583,57.1783174918972,90.699946051871,7.00525347352067,44.3069914646691,1.61633781704249,48.0853309066348,1.62755230600575,0.331020485834401,26.8595398281773,71.6078449063837,0.169837704438982,0.0138695789988999,1.42229231754031,0.777711356240003,1.69257871246698,225.066866523942,1.02275312091631,0.829165024370577,6.35535035976475,5.40196005273167,59.1477062584819,6.21155952927489,76.3872901337993,0.190114068441065,60.6275569279907,2.68225584594223,100.149006925504,-0.209778864783543,0,82.3494610776787,0,0,0,0,0,0,-0.149669023022826,0,0,-0.297506346300301,0,0,0,-0.217256076951131,0,0,0,0,0,0,0,0,0.0392578045309107,0,0.0789234706396675,0
74469,2004,9.05194001349199,27.3258047034624,0.85344253562159,0.141371125821763,0.00643098558915232,33533.7258847448,63373.0052937148,-0.0873411093678427,0.355245765381004,0.622294140573119,309.107039452515,283.660853486932,88.5772808627906,95.6216322878218,8.92772158132862,31.8241092228792,1.59098158059104,35.0700927824042,3.57543290965616,0.621393624216522,80.5318462997364,62.5628663604911,0.938893753842038,4.05270906040475,1.19608090594054,1.42873009192865,0.84293850530671,146.602844123471,2.24453965606069,1.02301371375376,14.2229458833628,5.1714961201411,49.0137954423074,13.3380904192675,73.1883863488341,0.68649885583524,-0.121736858193924,0.318471337579618,91.6098148186501,1.12435056139613,0,39.0480687011717,0,0,0,0,0,0,-0.116737456561326,0,0,0.197898337036391,0,0,0,0.012303815332843,0,0,0,0,0,0,0,0,-0.115371181688418,0,0.524398203490003,0
97233,2004,10.0167582846118,26.6285586950693,0.463515834350849,0.0256434474616293,0.00321242136260206,60357.1216146184,65333.0985621307,0.507049622501181,0.0648984193323501,0.614589791589536,308.09882350676,281.193621558046,97.777020364424,97.1959246491648,12.2103151229182,40.665125696152,3.00292385077942,14.0185982951378,2.22957510769088,0.500308972605914,23.7386743788681,65.4457910830421,0.835646761663994,0.169412677218243,0.856298367399914,1.25941600607817,1.02921906804005,73.1339430047723,2.90388605811182,0.361895231503472,4.79643238725643,5.02529070719973,52.5162580221581,1.11223698911024,73.1729807481575,0,1.25048972877088,0.653082549634274,96.4863801680141,-0.32157368804698,0,31.4268389682771,0,0,0,0,0,0,0.578282053282195,0,0,-0.135887939107012,0,0,0,0.0409360091148974,0,0,0,0,0,0,0,0,0.696034289937366,0,0.156392920465086,0
65730,2004,18.7895728837063,28.7996259931502,0.225487307202919,0.00205973223480947,0,38348.0952444024,189340.355695191,0.00689635697658258,-0.486915731709385,0.656429442479796,301.510818384636,273.296834145376,94.0535784974636,72.7475013674774,6.45212333332642,38.7991024654172,2.77902827479051,21.3025182721379,2.11485329478513,0.75639727331008,113.956201267685,53.0390448436743,0.355605734502943,1.45427530420223,0.603601369652286,1.35967496566946,1.33144136910103,110.652612798592,0.98777726397405,0.884027358365991,14.9217950290488,3.83732362132539,42.7361161452909,6.78863511354262,75.1263037551673,0.252525252525253,0.064273576616564,0.614035087719298,98.4146825351984,0.589861887617107,0.40650406504065,26.49255649946,0,0,0,0,0,0,0.10584181507354,0,0,0.343442171496434,0,0,0,0.330121990688426,0,0,0,0,0,0,0,0,0.392580218124445,0,-0.153887707901514,0
11571,2004,15.0538141336409,26.0519862297465,0.817168296264267,0,0.00202405713978888,36146.4247320404,68806.9037488571,0.232774979060629,0.127790863197018,0.689636020610463,307.113942471236,286.637973525817,74.2597612812124,89.808986850515,8.04520942698196,33.3741830195038,3.72514172183834,16.2433885763364,0.364806296008486,0.65015602770831,69.3052712100113,40.1578801914006,0.800778647936285,0.228433319493725,0.815853091976898,2.99181393349283,0.939944390950366,118.517187718829,2.44999816443857,1.48087149843162,6.38763801099236,2.5559410939109,45.9244857841313,14.0451674940383,74.9491410710798,0.479041916167665,4.16555965021657,7.40740740740741,92.8510846749024,-0.312803231444963,0,37.7433228344396,0,0,0,0,0,0,-0.714618397893329,0,0,-0.546172214064047,0,0,0,-0.104733326224135,0,0,0,0,0,0,0,0,0.100807802912361,0,0.24512599281356,0
13160,2004,6.50789390106359,27.9524819191793,0.207891217103311,0.0200351493848858,0,29083.3164922085,166399.708441094,0.00249416087453954,0.555698251844131,1.04755202224163,299.69899707857,275.440751966371,93.4120522621907,90.1626339741211,5.04145254778008,36.20512188719,2.11017109596464,29.9671185763747,0.855502205650015,1.24243043749703,55.0200614511187,60.7297657941746,0.540021472830024,0.18393910535835,0.959248452941038,1.7221771703835,0.902774169016108,75.7008194137255,2.61045679145141,0.114746541215035,6.33471564559085,4.95940449186558,56.7426623337421,11.5170236137763,72.6910070434748,0,6.56777350059205,0.869565217391304,87.6497405899381,2.71238444714562,0,46.3421384318335,0,0,0,0,0,0,0.137385091119928,0,0,0.546101865812349,0,0,0,0.456077779754207,0,2.32558139534884,0,0,0,0,0,0,-0.053190601313578,0,-0.0394665925989607,0
